transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost
3475,82,2073,5/28/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
4188,82,2224,2/4/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
4369,82,3494,12/26/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
4450,82,1577,3/8/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
5983,82,1875,9/11/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
6115,82,2661,10/12/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
6308,82,412,2/13/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
6521,82,3050,9/9/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
7211,82,2096,4/5/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
7394,82,3471,4/30/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
7776,82,1352,10/3/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
8178,82,3118,8/31/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
8686,82,406,9/15/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
8806,82,2023,6/15/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
9787,82,298,12/6/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
9964,82,1004,2/17/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
10920,82,2284,6/3/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
11064,82,2240,11/29/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
11244,82,208,8/25/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
12239,82,1746,6/17/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
12241,82,217,6/23/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
12317,82,698,10/15/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
13236,82,855,6/27/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
13608,82,3211,9/14/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
13992,82,904,2/4/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
14222,82,1721,8/29/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
14771,82,3250,9/23/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
14995,82,2712,1/4/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
15023,82,3380,8/2/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
15387,82,1632,3/24/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
15475,82,1701,2/6/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
15656,82,265,10/12/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
16043,82,215,1/31/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
17087,82,258,5/1/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
17663,82,1094,3/12/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
17740,82,2241,5/3/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
18990,82,2616,11/18/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
19199,82,2219,10/30/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
19629,82,2307,1/18/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
354,83,533,11/14/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
382,83,309,12/2/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
399,83,1306,12/18/2017,,Approved,Solex,Touring,medium,large,2083.94,675.03
634,83,2069,4/29/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
945,83,3047,4/13/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
1102,83,3257,4/24/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
1175,83,641,1/5/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
1333,83,1841,11/24/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
1419,83,421,2/23/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
1444,83,901,10/9/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
1489,83,1601,8/15/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
1558,83,787,6/18/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
1673,83,3336,10/17/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
1888,83,3045,5/31/2017,,Approved,Solex,Touring,medium,large,2083.94,675.03
1988,83,2599,7/9/2017,,Approved,Solex,Touring,medium,large,2083.94,675.03
2040,83,1232,8/23/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
2295,83,2581,4/15/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
2348,83,2301,7/23/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
2407,83,227,1/15/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
2497,83,2883,1/6/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
2610,83,506,5/7/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
2628,83,174,10/23/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
2638,83,34,4/7/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
2849,83,1036,2/10/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
2874,83,1801,6/30/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
3092,83,2190,4/24/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
3101,83,201,3/21/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
3283,83,299,3/14/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
3286,83,2527,3/21/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
3446,83,3146,3/7/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
3510,83,1056,4/9/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
3776,83,2085,1/27/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
3806,83,2225,4/21/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
4050,83,3087,3/21/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
4071,83,2705,12/15/2017,,Approved,Solex,Touring,medium,large,2083.94,675.03
4256,83,3036,7/14/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
4384,83,3012,12/27/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
4385,83,1140,9/18/2017,,Approved,Solex,Touring,medium,large,2083.94,675.03
4501,83,1979,11/27/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
4547,83,1722,11/21/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
5028,83,3498,7/25/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
5336,83,410,12/24/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
5439,83,171,1/8/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
5450,83,3051,1/31/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
5533,83,2791,5/16/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
5550,83,2390,2/5/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
5708,83,2861,2/9/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
5805,83,2931,9/27/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
6050,83,593,1/23/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
6071,83,446,8/30/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
6564,83,2383,12/2/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
6573,83,2014,9/1/2017,,Approved,Solex,Touring,medium,large,2083.94,675.03
6635,83,312,3/30/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
6764,83,3242,8/28/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
6799,83,287,8/14/2017,True,Cancelled,Solex,Touring,medium,large,2083.94,675.03
7065,83,1093,6/5/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
7164,83,528,8/18/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
7221,83,147,9/20/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
7270,83,794,10/12/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
7373,83,482,6/4/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
7480,83,2615,2/23/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
7611,83,2592,7/8/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
7688,83,113,7/8/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
7744,83,3336,7/28/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
8007,83,665,7/24/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
8186,83,2894,2/14/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
8339,83,3381,1/2/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
8563,83,1780,6/14/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
8600,83,1475,9/16/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
8690,83,1773,7/24/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
8769,83,1629,12/4/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
8846,83,422,8/19/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
9007,83,1929,1/8/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
9489,83,1801,4/28/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
9541,83,2041,9/2/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
9568,83,2128,1/21/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
9761,83,290,7/15/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
9957,83,3217,11/8/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
10100,83,2425,8/9/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
10217,83,3031,11/8/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
10226,83,529,7/2/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
10232,83,2134,4/8/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
10412,83,1486,10/6/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
10460,83,1233,7/15/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
10539,83,2509,9/29/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
10564,83,2518,10/5/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
10848,83,925,8/17/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
10877,83,2856,7/27/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
11140,83,2752,10/2/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
11313,83,976,4/10/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
11412,83,1318,8/2/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
11517,83,724,3/10/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
11582,83,2703,8/19/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
11817,83,1517,8/15/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
11841,83,590,1/9/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
11944,83,1661,2/20/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
12123,83,426,2/16/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
12134,83,1536,11/9/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
12335,83,2788,11/16/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
12349,83,3074,6/12/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
12389,83,3411,11/30/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
12456,83,712,9/18/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
12497,83,941,6/29/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
12563,83,3269,11/25/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
12792,83,556,8/5/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
12860,83,2121,7/23/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
12917,83,1291,5/4/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
12920,83,2400,11/25/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
13221,83,1682,10/9/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
13311,83,612,12/29/2017,True,Cancelled,Solex,Touring,medium,large,2083.94,675.03
13316,83,703,1/12/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
13385,83,1407,1/27/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
13446,83,1218,11/8/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
13543,83,50,6/4/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
13693,83,1227,5/1/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
13743,83,3202,8/23/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
13827,83,1643,11/22/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
14280,83,3205,1/3/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
14424,83,914,9/15/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
14429,83,2795,9/30/2017,,Approved,Solex,Touring,medium,large,2083.94,675.03
14493,83,2408,8/13/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
14510,83,1233,4/17/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
14561,83,2755,4/15/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
14606,83,2938,1/30/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
14806,83,2169,9/4/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
15034,83,1374,3/25/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
15238,83,1779,8/18/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
15245,83,2450,2/22/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
15354,83,1530,6/5/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
15412,83,1270,2/19/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
15492,83,2765,3/24/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
15571,83,1917,5/26/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
15806,83,3354,7/1/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
15868,83,176,2/20/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
15880,83,327,1/30/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
16122,83,1494,8/9/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
16245,83,2788,1/25/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
16276,83,933,2/6/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
16292,83,685,6/12/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
16441,83,732,6/6/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
16461,83,3108,10/30/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
16531,83,2263,11/25/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
16868,83,1053,8/13/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
16879,83,581,11/7/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
16919,83,3002,9/12/2017,,Approved,Solex,Touring,medium,large,2083.94,675.03
17388,83,2475,3/17/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
17391,83,371,9/20/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
17465,83,2624,6/28/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
17868,83,1056,6/18/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
17945,83,1789,4/5/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
18329,83,753,12/15/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
18439,83,615,3/9/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
18469,83,728,6/20/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
18552,83,1609,4/5/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
18789,83,3168,4/11/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
19233,83,1208,8/31/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
19298,83,1937,5/18/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
19539,83,2565,10/20/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
19597,83,571,10/19/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
85,84,2434,2/13/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
127,84,2503,3/16/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
429,84,683,12/15/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
518,84,1996,11/25/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
523,84,2234,1/7/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
595,84,825,1/12/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
910,84,3285,12/11/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
1080,84,2134,9/19/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
1198,84,690,8/8/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
1201,84,3241,5/25/2017,,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
1504,84,2382,5/10/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
2190,84,2732,12/14/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
2288,84,3262,3/23/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
2334,84,2991,7/6/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
2495,84,3185,2/9/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
2534,84,5,5/3/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
2780,84,225,11/23/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
3190,84,489,7/14/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
3262,84,1946,3/14/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
3462,84,2188,10/21/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
3813,84,2963,11/5/2017,,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
3920,84,832,9/13/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
3953,84,1129,3/2/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
4123,84,1692,8/25/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
4294,84,872,7/12/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
4707,84,2108,1/23/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
4709,84,1429,5/23/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
4779,84,340,11/30/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
5486,84,682,5/25/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
5503,84,902,11/18/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
5521,84,3359,4/21/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
5549,84,3188,8/9/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
5629,84,2683,12/14/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
5654,84,334,11/4/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
5717,84,649,8/17/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
5746,84,2877,3/18/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
5751,84,1025,4/23/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
5823,84,410,2/10/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
6206,84,2717,6/13/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
6609,84,3248,3/16/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
6750,84,3244,10/2/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
6908,84,1364,1/30/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
7093,84,29,8/22/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
7733,84,1801,10/6/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
7849,84,831,4/28/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
7860,84,1086,5/6/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
8080,84,716,6/25/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
8100,84,2018,3/13/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
8225,84,2826,1/14/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
8299,84,115,10/20/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
8393,84,264,8/22/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
8400,84,2752,5/10/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
8420,84,2722,7/31/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
8852,84,2685,10/26/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
8853,84,3264,2/24/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
8973,84,2573,11/15/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
9236,84,895,3/6/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
9275,84,2570,3/10/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
9336,84,3479,5/26/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
9462,84,2009,11/9/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
9717,84,2806,2/1/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
9826,84,1255,4/21/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
9981,84,2309,11/7/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
10019,84,499,5/17/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
10056,84,478,1/6/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
10099,84,886,5/8/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
10285,84,2405,3/10/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
10534,84,691,4/13/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
10561,84,563,8/5/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
10978,84,320,12/18/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
11250,84,1199,11/17/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
11692,84,3434,4/30/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
11693,84,2945,7/7/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
11735,84,1624,10/23/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
11785,84,3319,5/21/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
11837,84,2646,9/2/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
11953,84,3232,4/20/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
11956,84,1250,5/7/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
12025,84,2279,5/5/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
12032,84,2706,4/27/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
12263,84,908,12/26/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
12370,84,3223,11/23/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
12568,84,2804,1/28/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
12797,84,1106,7/30/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
12949,84,1240,12/11/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
13137,84,3420,7/24/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
13308,84,1412,6/1/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
13455,84,3400,7/26/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
13684,84,3188,9/5/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
13732,84,2126,2/2/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
13863,84,3232,1/6/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
14158,84,2643,1/27/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
14461,84,401,3/17/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
14501,84,3104,1/29/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
14544,84,1511,4/7/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
14876,84,232,7/19/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
15860,84,2810,4/1/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
16246,84,2786,4/6/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
16283,84,3401,7/21/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
16379,84,2165,4/4/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
16402,84,2897,1/22/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
16500,84,1769,10/3/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
16789,84,2201,4/25/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
16926,84,2657,6/27/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
17061,84,2517,3/7/2017,,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
17099,84,2622,7/8/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
17254,84,1805,10/1/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
17263,84,850,2/23/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
17275,84,998,1/8/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
17415,84,165,3/23/2017,,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
17461,84,2678,3/22/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
17691,84,562,8/31/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
17840,84,1797,5/13/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
